Image,Window,R,G,B
77.jpg,H_40,70.96062500000001,151.73,189.89000000000001
77.jpg,H_60,49.35875,134.476875,171.183125
77.jpg,H_80,27.790625000000002,91.033125,113.496875
78.jpg,W_Ref,148.116875,175.49937500000001,160.539375
78.jpg,B_Ref,19.105625,18.110625,16.31625
78.jpg,H_20,83.394375,148.073125,167.77125
78.jpg,H_40,70.981875,151.988125,189.791875
78.jpg,H_60,48.079375,134.47875,170.2375
78.jpg,H_80,27.34625,91.316875,112.996875
79.jpg,W_Ref,148.64125,176.07625000000002,161.369375
79.jpg,B_Ref,19.73375,17.98875,15.950625
79.jpg,H_20,84.825625,147.774375,167.63375
79.jpg,H_40,71.3875,151.345,189.055
79.jpg,H_60,48.570625,134.553125,170.775625
79.jpg,H_80,27.298125,90.704375,111.711875
80.jpg,W_Ref,146.71625,174.11875,159.52937500000002
80.jpg,B_Ref,18.323125,18.45,15.36125
80.jpg,H_20,84.443125,148.008125,168.1175
80.jpg,H_40,71.66125,151.48875,190.286875
80.jpg,H_60,47.81125,134.886875,171.891875
80.jpg,H_80,26.805,90.480625,114.219375
81.jpg,W_Ref,148.10875000000001,175.690625,160.95875
81.jpg,B_Ref,18.720625000000002,18.678125,14.665625
81.jpg,H_20,83.658125,148.24875,167.753125
81.jpg,H_40,70.658125,151.98250000000002,190.290625
81.jpg,H_60,48.601875,134.796875,171.02937500000002
81.jpg,H_80,27.683125,90.623125,113.080625
82.jpg,W_Ref,146.1325,173.604375,159.2575
82.jpg,B_Ref,19.06875,17.960625,14.98375
82.jpg,H_20,85.06375,146.755625,166.195
82.jpg,H_40,70.52187500000001,152.20250000000001,189.931875
82.jpg,H_60,49.545,135.8125,170.14625
82.jpg,H_80,27.7975,92.765625,115.328125
83.jpg,W_Ref,148.59375,175.859375,161.635
83.jpg,B_Ref,18.884375000000002,18.428125,13.89125
83.jpg,H_20,85.20625,147.376875,165.17000000000002
83.jpg,H_40,72.078125,151.808125,189.4175
83.jpg,H_60,49.588750000000005,134.71625,173.25875
83.jpg,H_80,27.67125,92.85000000000001,114.358125
84.jpg,W_Ref,149.37437500000001,177.07625000000002,161.90625
84.jpg,B_Ref,18.02,18.69625,14.531875
84.jpg,H_20,84.74125000000001,147.35125,166.81875
84.jpg,H_40,72.06125,151.26875,189.254375
84.jpg,H_60,48.593125,135.649375,171.7575
84.jpg,H_80,27.80125,92.478125,115.0675
85.jpg,W_Ref,146.211875,172.84187500000002,158.42625
85.jpg,B_Ref,18.27875,18.57625,13.793750000000001
85.jpg,H_20,83.193125,147.63750000000002,166.91375
85.jpg,H_40,71.78125,151.49375,188.288125
85.jpg,H_60,49.460625,135.80125,172.38375
85.jpg,H_80,27.614375,92.65875,115.665
86.jpg,W_Ref,148.148125,175.134375,161.013125
86.jpg,B_Ref,19.4325,18.14375,15.273125
86.jpg,H_20,86.21875,147.22,165.533125
86.jpg,H_40,72.150625,151.695625,188.54500000000002
86.jpg,H_60,49.341875,135.836875,171.67000000000002
86.jpg,H_80,27.958125,92.76625,115.75562500000001
87.jpg,W_Ref,146.626875,174.445,159.540625
87.jpg,B_Ref,18.810625,18.188125,15.33375
